,Date,Open,High,Low,Close,Volume
1381,04/05/2016,0.0009,0.0009,0.0009,0.0009,50112.0
1382,04/06/2016,0.0007,0.0007,0.0007,0.0007,570000.0
1383,04/07/2016,0.0005,0.0007,0.0005,0.0007,40880.0
1384,04/11/2016,0.0007,0.0007,0.0007,0.0007,239311.0
1385,04/14/2016,0.0006,0.0006,0.0006,0.0006,101.0
1386,04/15/2016,0.0005,0.0005,0.0005,0.0005,78618.0
1387,05/09/2016,0.0009,0.0009,0.0009,0.0009,10001.0
1388,05/16/2016,0.0006,0.0006,0.0006,0.0006,4000.0
1389,05/17/2016,0.001,0.001,0.001,0.001,101.0
1390,05/19/2016,0.0009,0.0009,0.0009,0.0009,300.0
1391,06/02/2016,0.0006,0.0006,0.0005,0.0005,2700303.0
1392,06/06/2016,0.0004,0.0004,0.0004,0.0004,1000.0
1393,06/07/2016,0.0004,0.0004,0.0004,0.0004,750000.0
1394,06/08/2016,0.0004,0.0004,0.0004,0.0004,132704.0
1395,06/21/2016,0.0004,0.0004,0.0004,0.0004,100.0
1396,06/29/2016,0.0004,0.0004,0.0004,0.0004,352.0
1397,07/11/2016,0.0004,0.0004,0.0004,0.0004,261501.0
1398,07/13/2016,0.0003,0.0003,0.0003,0.0003,10000.0
1399,07/15/2016,0.0003,0.0003,0.0003,0.0003,2060.0
1400,07/25/2016,0.0005,0.0005,0.0005,0.0005,10000.0
1401,07/29/2016,0.0003,0.0003,0.0003,0.0003,751.0
1402,08/02/2016,0.0003,0.0003,0.0003,0.0003,2000.0
1403,08/03/2016,0.0003,0.0003,0.0003,0.0003,4000.0
1404,08/05/2016,0.0006,0.0006,0.0006,0.0006,330000.0
1405,08/08/2016,0.0006,0.0006,0.0006,0.0006,66001.0
1406,08/23/2016,0.0004,0.0004,0.0004,0.0004,520031.0
1407,08/24/2016,0.0003,0.0003,0.0003,0.0003,4017.0
1408,09/09/2016,0.0004,0.0004,0.0004,0.0004,100001.0
1409,09/14/2016,0.0004,0.0004,0.0004,0.0004,500.0
1410,09/28/2016,0.0004,0.0004,0.0004,0.0004,706.0
1411,10/05/2016,0.0003,0.0003,0.0003,0.0003,10000.0
1412,10/06/2016,0.0002,0.0002,0.0002,0.0002,1866000.0
1413,10/13/2016,0.0002,0.0002,0.0002,0.0002,1303.0
1414,10/21/2016,0.0002,0.0002,0.0002,0.0002,100.0
1415,10/28/2016,0.0002,0.0002,0.0002,0.0002,100.0
1416,11/04/2016,0.0002,0.0002,0.0002,0.0002,11837.0
1417,11/08/2016,0.0003,0.0003,0.0003,0.0003,12651.0
1418,11/10/2016,0.0003,0.0003,0.0003,0.0003,274.0
1419,11/11/2016,0.0003,0.0004,0.0003,0.0004,30002.0
1420,12/02/2016,0.0004,0.0004,0.0003,0.0003,600500.0
1421,12/06/2016,0.0003,0.0003,0.0003,0.0003,102.0
1422,12/09/2016,0.0004,0.0008,0.0004,0.0006,2056361.0
1423,12/12/2016,0.0005,0.0007,0.0005,0.0007,180305.0
1424,12/13/2016,0.0007,0.0007,0.0007,0.0007,100000.0
1425,12/14/2016,0.0007,0.0008,0.0007,0.0008,74566.0
1426,12/15/2016,0.0008,0.0008,0.0008,0.0008,200000.0
1427,12/16/2016,0.0008,0.0009,0.0008,0.0008,167299.0
1428,12/19/2016,0.0006,0.0006,0.0006,0.0006,10002.0
1429,12/30/2016,0.0009,0.0009,0.0009,0.0009,21461.0
1430,01/03/2017,0.0009,0.0015,0.0008,0.0015,4799888.0
1431,01/04/2017,0.0012,0.0028,0.001,0.0022,8814696.0
1432,01/05/2017,0.0017,0.0017,0.001,0.0013,4054231.0
1433,01/06/2017,0.001,0.001,0.0005,0.001,1530002.0
1434,01/10/2017,0.0007,0.0007,0.0007,0.0007,500.0
1435,01/11/2017,0.0007,0.0007,0.0007,0.0007,312985.0
1436,01/13/2017,0.0005,0.0012,0.0005,0.0012,3368116.0
1437,01/17/2017,0.0008,0.0008,0.0008,0.0008,272132.0
1438,01/18/2017,0.0011,0.0011,0.0007,0.0007,412401.0
1439,01/19/2017,0.0012,0.0012,0.0012,0.0012,40000.0
1440,01/23/2017,0.0008,0.0008,0.0008,0.0008,200000.0
1441,01/24/2017,0.0008,0.0008,0.0008,0.0008,230001.0
1442,01/25/2017,0.0007,0.0008,0.0007,0.0008,271884.0
1443,01/26/2017,0.0012,0.0016,0.0009,0.0012,3664949.0
1444,01/27/2017,0.001,0.001,0.0008,0.0009,2010084.0
1445,01/30/2017,0.0007,0.0013,0.0006,0.0013,4170905.0
1446,01/31/2017,0.0014,0.0017,0.0014,0.0014,739918.0
1447,02/02/2017,0.001,0.001,0.0008,0.0008,220002.0
1448,02/03/2017,0.0008,0.0008,0.0008,0.0008,1189102.0
1449,02/06/2017,0.0008,0.0008,0.0008,0.0008,100001.0
1450,02/07/2017,0.0007,0.0008,0.0007,0.0008,381946.0
1451,02/09/2017,0.0014,0.0017,0.0011,0.0012,7973048.0
1452,02/10/2017,0.0013,0.0013,0.001,0.001,1513730.0
1453,02/13/2017,0.0014,0.0014,0.0014,0.0014,800200.0
1454,02/15/2017,0.0014,0.0014,0.0014,0.0014,1169953.0
1455,02/16/2017,0.0014,0.0024,0.0014,0.0024,5209116.0
1456,02/17/2017,0.0024,0.0025,0.0023,0.0024,2127891.0
1457,02/21/2017,0.0024,0.0024,0.002,0.0022,687491.0
1458,02/22/2017,0.0021,0.004,0.0021,0.0038,9296048.0
1459,02/23/2017,0.003,0.0092,0.003,0.008,15049080.0
1460,02/24/2017,0.009000000000000001,0.0159,0.0051,0.0115,10777463.0
1461,02/27/2017,0.0135,0.0135,0.0078,0.0078,5168329.0
1462,02/28/2017,0.0072,0.0098,0.0067,0.009000000000000001,1876938.0
1463,03/01/2017,0.009000000000000001,0.0098,0.008,0.009000000000000001,2340802.0
1464,03/02/2017,0.0091,0.012,0.0086,0.012,2882255.0
1465,03/03/2017,0.0105,0.0144,0.0081,0.011000000000000001,2603530.0
1466,03/06/2017,0.01,0.011000000000000001,0.006,0.0072,4482482.0
1467,03/07/2017,0.0069,0.0069,0.0041,0.0047,5601211.0
1468,03/08/2017,0.0101,0.0101,0.004,0.006999999999999999,9092975.0
1469,03/09/2017,0.0051,0.0069,0.0051,0.0069,447252.0
1470,03/10/2017,0.0065,0.0065,0.004,0.0055,4944924.0
1471,03/13/2017,0.0041,0.0041,0.0017,0.002,5512057.0
1472,03/14/2017,0.0025,0.0033,0.0021,0.0033,1388828.0
1473,03/15/2017,0.003,0.003,0.002,0.002,992485.0
1474,03/16/2017,0.0024,0.0029,0.0024,0.0024,97515.0
1475,03/20/2017,0.0027,0.003,0.0027,0.003,21030.0
1476,03/21/2017,0.0024,0.003,0.0024,0.003,31001.0
1477,03/22/2017,0.0028,0.003,0.0027,0.003,200000.0
1478,03/23/2017,0.0027,0.0033,0.0024,0.0033,216086.0
1479,03/24/2017,0.0033,0.0034,0.0029,0.0034,107096.0
1480,03/27/2017,0.0034,0.0034,0.0019,0.0022,6105127.0
1481,03/28/2017,0.0024,0.0028,0.0017,0.0028,1240135.0
1482,03/29/2017,0.002,0.0027,0.002,0.0027,102036.0
1483,03/30/2017,0.0021,0.0021,0.0012,0.0012,13419071.0
1484,03/31/2017,0.0016,0.0017,0.0016,0.0017,830225.0
1485,04/03/2017,0.0017,0.0025,0.0017,0.0022,13462479.0
1486,04/04/2017,0.0024,0.0034,0.0018,0.002,11522993.0
1487,04/05/2017,0.0019,0.002,0.0013,0.0015,16399520.0
1488,04/06/2017,0.0016,0.0018,0.0014,0.0018,10620951.0
1489,04/07/2017,0.0016,0.0021,0.0016,0.002,9462744.0
1490,04/10/2017,0.002,0.002,0.0013,0.0016,24698650.0
1491,04/11/2017,0.0015,0.0025,0.0015,0.002,16139344.0
1492,04/12/2017,0.0023,0.0023,0.0017,0.0017,1827803.0
1493,04/13/2017,0.0017,0.0018,0.001,0.0013,34447642.0
1494,04/17/2017,0.0013,0.0014,0.001,0.0011,17370918.0
1495,04/18/2017,0.001,0.0013,0.0009,0.0012,34470087.0
1496,04/19/2017,0.0012,0.0015,0.001,0.0012,56711322.0
1497,04/20/2017,0.0011,0.0015,0.0011,0.0014,38515297.0
1498,04/21/2017,0.0014,0.002,0.0011,0.0015,88913884.0
1499,04/24/2017,0.0014,0.0016,0.0011,0.0012,73423146.0
1500,04/25/2017,0.0012,0.0014,0.001,0.0014,31134459.0
1501,04/26/2017,0.0015,0.0015,0.0009,0.0009,69013492.0
1502,04/27/2017,0.001,0.0012,0.001,0.0011,8073206.0
1503,04/28/2017,0.0011,0.0012,0.0007,0.0008,28495151.0
1504,05/01/2017,0.0009,0.0009,0.0006,0.0007,82500148.0
1505,05/02/2017,0.0007,0.0007,0.0004,0.0005,54750415.0
1506,05/03/2017,0.0005,0.0005,0.0003,0.0005,20079997.0
1507,05/04/2017,0.0005,0.0005,0.0003,0.0005,83750937.0
1508,05/05/2017,0.0004,0.0006,0.0004,0.0004,89325460.0
1509,05/08/2017,0.0004,0.0005,0.0004,0.0005,5930000.0
1510,05/09/2017,0.0004,0.0004,0.0004,0.0004,1120000.0
1511,05/10/2017,0.0005,0.0006,0.0005,0.0005,15497562.0
1512,05/11/2017,0.0005,0.0006,0.0004,0.0006,7110400.0
1513,05/12/2017,0.0006,0.0006,0.0004,0.0005,5016000.0
1514,05/15/2017,0.0005,0.0005,0.0004,0.0004,27987924.0
1515,05/16/2017,0.0003,0.0004,0.0003,0.0004,8313883.0
1516,05/17/2017,0.0005,0.0005,0.0003,0.0003,16136162.0
1517,05/18/2017,0.0004,0.0004,0.0003,0.0004,4539988.0
1518,05/19/2017,0.0005,0.0005,0.0003,0.0003,29407680.0
1519,05/22/2017,0.0004,0.0005,0.0004,0.0004,21190491.0
1520,05/23/2017,0.0005,0.0005,0.0003,0.0005,3500176.0
1521,05/24/2017,0.0005,0.0013,0.0004,0.0008,214761828.0
1522,05/25/2017,0.0008,0.0017,0.0007,0.001,148208175.0
1523,05/26/2017,0.0012,0.0017,0.0011,0.0014,73043626.0
1524,05/30/2017,0.0015,0.0015,0.001,0.0012,52469417.0
1525,05/31/2017,0.0012,0.0012,0.0008,0.001,27789414.0
1526,06/01/2017,0.0009,0.0025,0.0009,0.002,106566586.0
1527,06/02/2017,0.0021,0.003,0.0019,0.0025,132680658.0
1528,06/05/2017,0.0029,0.0034,0.0019,0.0021,165253404.0
1529,06/06/2017,0.0022,0.0022,0.0013,0.002,74145654.0
1530,06/07/2017,0.0019,0.0019,0.0011,0.0014,110639399.0
1531,06/08/2017,0.0014,0.0014,0.0009,0.0012,90663194.0
1532,06/09/2017,0.0012,0.0015,0.001,0.0012,92928825.0
1533,06/12/2017,0.0012,0.0013,0.0009,0.0011,46514973.0
1534,06/13/2017,0.0011,0.0013,0.0008,0.0009,111502429.0
1535,06/14/2017,0.0009,0.0009,0.0005,0.0007,102723161.0
1536,06/15/2017,0.0007,0.0007,0.0005,0.0007,18157092.0
1537,06/16/2017,0.0007,0.0008,0.0005,0.0007,27050069.0
1538,06/19/2017,0.0007,0.001,0.0005,0.001,96262852.0
1539,06/20/2017,0.0008,0.001,0.0007,0.0009,66964988.0
1540,06/21/2017,0.0009,0.0012,0.0007,0.001,133546907.0
1541,06/22/2017,0.0009,0.0011,0.0007,0.0009,57162506.0
1542,06/23/2017,0.0009,0.001,0.0008,0.001,11672109.0
1543,06/26/2017,0.0009,0.001,0.0007,0.0009,10846444.0
1544,06/27/2017,0.0007,0.0009,0.0007,0.0008,1273680.0
1545,06/28/2017,0.0009,0.0016,0.0009,0.0012,215554053.0
1546,06/29/2017,0.0011,0.0013,0.0007,0.0008,196539281.0
1547,06/30/2017,0.0008,0.0008,0.0007,0.0008,32193083.0
1548,07/03/2017,0.0008,0.0009,0.0007,0.0008,28431313.0
1549,07/05/2017,0.0009,0.0009,0.0007,0.0009,20109934.0
1550,07/06/2017,0.0009,0.0009,0.0007,0.0007,48795537.0
1551,07/07/2017,0.0007,0.0008,0.0006,0.0007,29396458.0
1552,07/10/2017,0.0007,0.0008,0.0006,0.0006,160786801.0
1553,07/11/2017,0.0005,0.0006,0.0005,0.0006,46722414.0
1554,07/12/2017,0.0005,0.0007,0.0005,0.0005,146691171.0
1555,07/13/2017,0.0005,0.0006,0.0005,0.0005,23215636.0
1556,07/14/2017,0.0005,0.0005,0.0004,0.0005,35874985.0
1557,07/17/2017,0.0005,0.0005,0.0004,0.0005,7238001.0
1558,07/18/2017,0.0005,0.0006,0.0003,0.0004,93787921.0
1559,07/19/2017,0.0004,0.0005,0.0003,0.0004,38046553.0
1560,07/20/2017,0.0004,0.0006,0.0004,0.0005,84468956.0
1561,07/21/2017,0.0006,0.0007,0.0004,0.0005,63158776.0
1562,07/24/2017,0.0005,0.0006,0.0004,0.0005,103394535.0
1563,07/25/2017,0.0004,0.0005,0.0004,0.0005,5700000.0
1564,07/26/2017,0.0005,0.0005,0.0004,0.0005,19744180.0
1565,07/27/2017,0.0005,0.0005,0.0003,0.0004,11768000.0
1566,07/28/2017,0.0004,0.0005,0.0003,0.0004,37260432.0
1567,07/31/2017,0.0004,0.0004,0.0003,0.0004,22430009.0
1568,08/01/2017,0.0005,0.0005,0.0003,0.0004,41324829.0
1569,08/02/2017,0.0004,0.0004,0.0003,0.0004,7217900.0
1570,08/03/2017,0.0004,0.0004,0.0003,0.0004,10938314.0
1571,08/04/2017,0.0004,0.0004,0.0002,0.0004,170250032.0
1572,08/07/2017,0.0004,0.0004,0.0003,0.0004,24504932.0
1573,08/08/2017,0.0004,0.0004,0.0003,0.0003,15764999.0
1574,08/09/2017,0.0004,0.0004,0.0003,0.0004,16479942.0
1575,08/10/2017,0.0004,0.0005,0.0003,0.0005,89693873.0
1576,08/11/2017,0.0005,0.0008,0.0003,0.0006,438042560.0
1577,08/14/2017,0.0007,0.001,0.0006,0.0007,521279850.0
1578,08/15/2017,0.0008,0.0009,0.0004,0.0006,523256580.0
1579,08/16/2017,0.0006,0.0006,0.0004,0.0006,119329827.0
1580,08/17/2017,0.0006,0.0006,0.0004,0.0005,160949946.0
1581,08/18/2017,0.0005,0.0005,0.0004,0.0005,266000387.0
1582,08/21/2017,0.0005,0.0005,0.0004,0.0004,86982722.0
1583,08/22/2017,0.0004,0.0004,0.0003,0.0003,77009606.0
1584,08/23/2017,0.0004,0.0005,0.0003,0.0004,236351130.0
1585,08/24/2017,0.0004,0.0004,0.0003,0.0004,38033332.0
1586,08/25/2017,0.0004,0.0004,0.0003,0.0004,23528785.0
1587,08/28/2017,0.0004,0.0004,0.0003,0.0003,7407700.0
1588,08/29/2017,0.0004,0.0004,0.0003,0.0004,20673100.0
1589,08/30/2017,0.0004,0.0004,0.0003,0.0004,42331510.0
1590,08/31/2017,0.0004,0.0004,0.0003,0.0003,31143132.0
1591,09/01/2017,0.0004,0.0004,0.0002,0.0003,100934464.0
1592,09/05/2017,0.0003,0.0004,0.0002,0.0003,26056483.0
1593,09/06/2017,0.0003,0.0003,0.0002,0.0003,13823998.0
1594,09/07/2017,0.0002,0.0003,0.0002,0.0002,7614977.0
1595,The data and information in this spreadsheet is provided to you solely for,,,,,
1596,your use and is not for distribution. The spreadsheet is provided for,,,,,
1597,"informational purposes only, and is not intended to provide advice, nor",,,,,
1598,"should it be construed as an offer to sell, a solicitation of an offer to buy",,,,,
1599,or a recommendation for any security by Fidelity or any third party. Data,,,,,
1600,and information shown is based on information known to Fidelity as of,,,,,
1601,the date it was exported and is subject to change. It should not be used in,,,,,
1602,place of your account statements or trade confirmations and is not,,,,,
1603,intended for tax reporting purposes. For more information on the data,,,,,
1604,"included in this spreadsheet, including any limitations thereof, go to",,,,,
1605,Fidelity.com.,,,,,
1606,,,,,,
1607,"Brokerage services are provided by Fidelity Brokerage Services LLC, 900",,,,,
1608,"Salem Street, Smithfield, RI 02917. Custody and other services provided",,,,,
1609,by National Financial Services LLC. Both are Fidelity Investment,,,,,
1610,"companies and members SIPC, NYSE.",,,,,
1611,,,,,,
1612,Date downloaded 09/07/2017 01:17 PM,,,,,
